stock_line_id,warehouse,article,article_norm,name,qty_in_move,cost_rub,unit_cost_rub,source_file,source_file_id,so_t
STK-2388,Склад оптовых продаж (Основное подразделение),0-2717,0-2717,"Жакет женский, коричневый, из шерсти, с аппликационной вышивкой ""Листья""",1.0,26790.0,26790.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2389,Склад оптовых продаж (Основное подразделение),0-2718,0-2718,"Брюки женские, коричневые, из шерсти, со стрелками, расклешенные к низу",1.0,10193.0,10193.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2390,Склад оптовых продаж (Основное подразделение),0-2721,0-2721,"Платье женское, бежевое, из шифона, длинное",3.0,113835.0,37945.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2391,Склад оптовых продаж (Основное подразделение),0-2727,0-2727,"Жакет женский, бежевый, из шелка",1.0,24496.0,24496.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2392,Склад оптовых продаж (Основное подразделение),0-2771,0-2771,"Платье женское, черное, из пайеточной ткани, с вышивкой ""Серебряный цветок""",1.0,22300.0,22300.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2393,Склад оптовых продаж (Основное подразделение),0-2785,0-2785,"Плед бежевый, из кашемира, с авторским принтом ""Дерево жизни""",4.0,82558.0,20639.5,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2394,Склад оптовых продаж (Основное подразделение),0-2814,0-2814,"Платье женское, красное, из дюшеса, с объемным декором ""Цветок""",4.0,76280.0,19070.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2395,Склад оптовых продаж (Основное подразделение),0-2815,0-2815,"Платье женское, черное, из джерси, с рукавами из тафты",3.0,44505.6,14835.2,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2396,Склад оптовых продаж (Основное подразделение),0-2816,0-2816,"Платье женское, черное, из бархата хлопчатобумажного, с декором ""Бант с цветком""",7.0,143040.1,20434.3,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2397,Склад оптовых продаж (Основное подразделение),0-2817,0-2817,"Блуза женская, белая, из тафты",4.0,63940.0,15985.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2398,Склад оптовых продаж (Основное подразделение),0-2818,0-2818,"Плед бежевый, из кашемира, с авторским рисунком",5.0,92625.0,18525.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2399,Склад оптовых продаж (Основное подразделение),0-2818A,0-2818A,"Плед серый, из кашемира, с авторским рисунком",4.0,74100.0,18525.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2400,Склад оптовых продаж (Основное подразделение),0-2818B,0-2818B,"Плед темно-серый, из кашемира, с авторским рисунком",2.0,37050.0,18525.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2401,Склад оптовых продаж (Основное подразделение),0-2828,0-2828,"Платье женское, черное, из крепа, с лифом из сетки, с кружевным декором",1.0,15175.0,15175.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2402,Склад оптовых продаж (Основное подразделение),0-2845,0-2845,"Свитшот женский, бежевый, из футера, с декором принт ""Champayne o' clock""",4.0,12343.68,3085.92,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2403,Склад оптовых продаж (Основное подразделение),0-2845A,0-2845A,"Свитшот женский, розовый, из футера, с декором принт ""Champayne o' clock""",12.0,35845.12,2987.09,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2404,Склад оптовых продаж (Основное подразделение),0-2845B,0-2845B,"Свитшот женский, голубой, из футера, с декором принт ""Champayne o' clock""",4.0,12343.68,3085.92,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2405,Склад оптовых продаж (Основное подразделение),0-2845C,0-2845C,"Свитшот женский, черный, из футера, с декором принт ""Champayne o' clock""",3.0,9257.76,3085.92,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2406,Склад оптовых продаж (Основное подразделение),0-2854A,0-2854A,"Платье-кафтан, разноцветное с принтом ""гортензии"", из шифона",3.0,66300.0,22100.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2407,Склад оптовых продаж (Основное подразделение),0-2861A,0-2861A,"Футболка женская, белая с принтом ""дерево"", из трикотажа",2.0,7180.0,3590.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2408,Склад оптовых продаж (Основное подразделение),0-2931A,0-2931A,"Платье женское, синее с принтом ""голубые капли"", из шелка",1.0,30950.0,30950.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2409,Склад оптовых продаж (Основное подразделение),0-2959,0-2959,"Топ-майка женская, белая, из хлопка, с вышивкой ""BE AN ICONIC""",29.0,34279.16,1182.04,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2410,Склад оптовых продаж (Основное подразделение),0-2959A,0-2959A,"Топ-майка женская, черная, из хлопка, с вышивкой ""BE AN ICONIC""",26.0,30353.84,1167.46,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2411,Склад оптовых продаж (Основное подразделение),0-2985,0-2985,"Юбка женская, черная, из шелка, с аппликацией ""Листья""",1.0,28510.0,28510.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2412,Склад оптовых продаж (Основное подразделение),0-3006,0-3006,"Шорты женские, черные, из тафты",1.0,5428.0,5428.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2413,Склад оптовых продаж (Основное подразделение),0-3009,0-3009,"Куртка женская, черная, из плащевой ткани, с вышивкой ""Цветы"" на рукавах",1.0,60404.0,60404.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2414,Склад оптовых продаж (Основное подразделение),0-3024,0-3024,"Юбка женская, черная, из трикотажа, декорирована листьями из натуральной кожи",6.0,47209.5,7868.25,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2415,Склад оптовых продаж (Основное подразделение),0-3025,0-3025,"Блуза женская, черная, из стрейч бархата, с отделкой белым кантом",6.0,76742.5,12790.42,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2416,Склад оптовых продаж (Основное подразделение),0-3026,0-3026,"Брюки женские, черные, из стрейч бархата, с отделкой белым кантом",2.0,11548.0,5774.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2417,Склад оптовых продаж (Основное подразделение),0-3027,0-3027,"Куртка женская, черная, из шелка на синтепоне",1.0,21160.0,21160.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2418,Склад оптовых продаж (Основное подразделение),0-3028,0-3028,"Жилет женский, черный, из шифона",1.0,8827.0,8827.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2419,Склад оптовых продаж (Основное подразделение),0-3029,0-3029,"Брюки женские, черные, из шелка",5.0,26771.8,5354.36,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2420,Склад оптовых продаж (Основное подразделение),0-3030,0-3030,"Свитшот женский, черный, из стрейч бархата, с декором из тафты",4.0,37467.0,9366.75,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2421,Склад оптовых продаж (Основное подразделение),0-3030A,0-3030A,"Свитшот женский, синий, из стрейч бархата, с декором из тафты",6.0,58441.0,9740.17,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2422,Склад оптовых продаж (Основное подразделение),0-3030B,0-3030B,"Свитшот женский, бежевый, из стрейч бархата, с декором из тафты",2.0,21414.0,10707.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2423,Склад оптовых продаж (Основное подразделение),0-3031,0-3031,"Брюки-джоггеры женские, черные, из стрейч бархата, с отделкой ""лампас""",2.0,11212.0,5606.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2424,Склад оптовых продаж (Основное подразделение),0-3031A,0-3031A,"Брюки-джоггеры женские, синие, из стрейч бархата, с отделкой ""лампас""",6.0,40129.0,6688.17,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2425,Склад оптовых продаж (Основное подразделение),0-3031B,0-3031B,"Брюки-джоггеры женские, бежевые, из стрейч бархата, с отделкой ""лампас""",2.0,14654.0,7327.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2426,Склад оптовых продаж (Основное подразделение),0-3032,0-3032,"Юбка женская, бежевая, из фатина, с вышивкой ""Балерины""",2.0,25802.0,12901.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2427,Склад оптовых продаж (Основное подразделение),0-3032A,0-3032A,"Юбка женская, черная, из фатина, с вышивкой ""Герда""",3.0,42343.0,14114.33,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2428,Склад оптовых продаж (Основное подразделение),0-3032B,0-3032B,"Юбка женская, белая, из фатина, с вышивкой ""Герда""",2.0,18968.87,9484.43,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2429,Склад оптовых продаж (Основное подразделение),0-3033,0-3033,"Куртка женская, черная, из эко-кожи, с аппликацией из камней ""Y"" на рукаве",1.0,19231.0,19231.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2430,Склад оптовых продаж (Основное подразделение),0-3033A,0-3033A,"Куртка женская, белая, из эко-кожи",1.0,19231.0,19231.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2431,Склад оптовых продаж (Основное подразделение),0-3034,0-3034,"Блуза женская, белая, из шелка, с вышивкой ""Балерина""",1.0,11393.0,11393.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2432,Склад оптовых продаж (Основное подразделение),0-3034A,0-3034A,"Блуза женская, серая, из шелка, с вышивкой ""Арлекин""",1.0,11393.0,11393.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2433,Склад оптовых продаж (Основное подразделение),0-3035,0-3035,"Куртка-бомбер женская, черная, из эко-кожи, с расшивкой камнями",1.0,22032.0,22032.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2434,Склад оптовых продаж (Основное подразделение),0-3035A,0-3035A,"Куртка-бомбер женская, белая, из эко-кожи, с расшивкой камнями",1.0,22032.0,22032.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2435,Склад оптовых продаж (Основное подразделение),0-3036,0-3036,"Юбка женская, черная, из искусственного крепа, расклешенная к низу",6.0,41871.0,6978.5,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2436,Склад оптовых продаж (Основное подразделение),0-3037,0-3037,"Платье женское, светло-коричневое, из тафты, с кружевным воротником",1.0,33680.0,33680.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2437,Склад оптовых продаж (Основное подразделение),0-3038,0-3038,"Платье женское, черное, из стрейч бархата, с кружевными рукавами",3.0,48200.0,16066.67,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2438,Склад оптовых продаж (Основное подразделение),0-3039,0-3039,"Блуза женская, черная, из футера, с отделкой ""лампас""",5.0,37382.0,7476.4,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2439,Склад оптовых продаж (Основное подразделение),0-3039A,0-3039A,"Блуза женская, белая, из футера, с отделкой ""лампас""",1.0,8355.0,8355.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2440,Склад оптовых продаж (Основное подразделение),0-3039B,0-3039B,"Блуза женская, серая, из футера, с отделкой ""лампас""",1.0,8355.0,8355.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2441,Склад оптовых продаж (Основное подразделение),0-3040,0-3040,"Брюки женские, черные, из футера, с отделкой ""лампас""",7.0,43033.0,6147.57,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2442,Склад оптовых продаж (Основное подразделение),0-3040А,0-3040А,"Брюки женские, белые, из футера, с отделкой ""лампас""",1.0,7796.0,7796.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2443,Склад оптовых продаж (Основное подразделение),0-3040В,0-3040В,"Брюки женские, серые, из футера с отделкой ""лампас""",1.0,7796.0,7796.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2444,Склад оптовых продаж (Основное подразделение),0-3041,0-3041,"Платье женское, черное, из шелк бархата, с воротником из кружева",1.0,17437.0,17437.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2445,Склад оптовых продаж (Основное подразделение),0-3041A,0-3041A,"Платье женское, черное с принтом ""горох"", из шелка, с воротником из кружева",1.0,17437.0,17437.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2446,Склад оптовых продаж (Основное подразделение),0-3042,0-3042,"Блуза женская, черная, из хлопка, с декором ""Цветок""",1.0,14680.0,14680.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2447,Склад оптовых продаж (Основное подразделение),0-3042A,0-3042A,"Блуза женская, белая, из хлопка, с декором ""Цветок""",1.0,14680.0,14680.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2448,Склад оптовых продаж (Основное подразделение),0-3042B,0-3042B,"Блуза женская, серая, из хлопка, с декором ""Цветок""",1.0,14680.0,14680.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2449,Склад оптовых продаж (Основное подразделение),0-3042C,0-3042C,"Блуза женская, розовая, из хлопка, с декором ""Цветок""",2.0,24464.0,12232.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2450,Склад оптовых продаж (Основное подразделение),0-3043,0-3043,"Блуза женская, черная, из футера, декорирована шифоновым кружевом",4.0,47334.0,11833.5,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2451,Склад оптовых продаж (Основное подразделение),0-3043/1,0-3043/1,"Блуза женская, черная, из футера, декорирована шифоновым кружевом, с коротким рукавом",1.0,12309.0,12309.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2452,Склад оптовых продаж (Основное подразделение),0-3043А,0-3043А,"Блуза женская, фуксия, из футера, декорирована шифоновым кружевом",2.0,15940.0,7970.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2453,Склад оптовых продаж (Основное подразделение),0-3043В,0-3043В,"Блуза женская, бежевая, из футера, декорирована шифоновым кружевом",1.0,10433.0,10433.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2454,Склад оптовых продаж (Основное подразделение),0-3044A,0-3044A,"Шорты женские, фуксия, из футера",2.0,14190.0,7095.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2455,Склад оптовых продаж (Основное подразделение),0-3044В,0-3044В,"Шорты женские, бежевые, из футера",1.0,3757.0,3757.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2456,Склад оптовых продаж (Основное подразделение),0-3047,0-3047,"Юбка женская, черная, из шелка",1.0,7201.0,7201.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2457,Склад оптовых продаж (Основное подразделение),0-3047A,0-3047A,"Юбка женская, серая, из шелка",1.0,7201.0,7201.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2458,Склад оптовых продаж (Основное подразделение),0-3049,0-3049,"Куртка-бомбер женская, черная, из стрейч бархата, с декором ""Жучки""",2.0,49330.0,24665.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2459,Склад оптовых продаж (Основное подразделение),0-3049B,0-3049B,"Куртка-бомбер, женская, бирюзовая, из стрейч бархата, с декором ""Жучки""",1.0,26929.0,26929.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2460,Склад оптовых продаж (Основное подразделение),0-3049А,0-3049А,"Куртка-бомбер женская, серая, из стрейч бархата, с декором ""Жучки""",1.0,26929.0,26929.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2461,Склад оптовых продаж (Основное подразделение),0-3050,0-3050,"Шорты женские, черные, из стрейч бархата",2.0,8598.0,4299.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2462,Склад оптовых продаж (Основное подразделение),0-3050А,0-3050А,"Шорты женские, серые, из стрейч бархата",1.0,4298.0,4298.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2463,Склад оптовых продаж (Основное подразделение),0-3050В,0-3050В,"Шорты женские, бирюзовые, из стрейч бархата",1.0,4298.0,4298.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2464,Склад оптовых продаж (Основное подразделение),0-3051,0-3051,"Брюки женские, черные, из стрейч бархата, с отделкой ""лампас""",1.0,6764.0,6764.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2465,Склад оптовых продаж (Основное подразделение),0-3051А,0-3051А,"Брюки женские, серые, из стрейч бархата, на тонкой резинке",1.0,6764.0,6764.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2466,Склад оптовых продаж (Основное подразделение),0-3051В,0-3051В,"Брюки женские, бирюзовые, из стреч бархата, на тонкой резинке",1.0,6764.0,6764.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2467,Склад оптовых продаж (Основное подразделение),0-3052,0-3052,"Юбка женская, черная, из эко-кожи, с поясом из бархата",16.0,87056.0,5441.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2468,Склад оптовых продаж (Основное подразделение),0-3053,0-3053,"Платье женское, черное, из джерси, декорировано кружевом",1.0,19092.0,19092.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2469,Склад оптовых продаж (Основное подразделение),0-3054,0-3054,"Платье женское, черное, из шифона, декорировано бантами на рукавах",2.0,56974.0,28487.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2470,Склад оптовых продаж (Основное подразделение),0-3054А,0-3054А,"Платье женское, черное с принтом ""белый горох"", из шелка, декорировано белыми бантами на рукавах",1.0,31785.0,31785.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2471,Склад оптовых продаж (Основное подразделение),0-3055,0-3055,"Рубашка женская, белая с принтом ""черные Y, балерины"", из шелка",3.0,46663.0,15554.33,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2472,Склад оптовых продаж (Основное подразделение),0-3055A,0-3055A,"Рубашка женская, черная с принтом ""белые Y"", из шелка",4.0,51044.85,12761.21,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2473,Склад оптовых продаж (Основное подразделение),0-3055B,0-3055B,"Рубашка женская, черная с принтом ""белые Y, балерины"", из шелка",2.0,27674.0,13837.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2474,Склад оптовых продаж (Основное подразделение),0-3056,0-3056,"Брюки женские, черные, из искусственного крепа, со скрытым поясом",1.0,6314.0,6314.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2475,Склад оптовых продаж (Основное подразделение),0-3058,0-3058,"Блуза женская, черная, из футера, с декором принт ""бусы, бантик""",8.0,75764.0,9470.5,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2476,Склад оптовых продаж (Основное подразделение),0-3058A,0-3058A,"Блуза женская, голубая, из футера, с декором принт ""бусы, бантик""",1.0,9686.0,9686.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2477,Склад оптовых продаж (Основное подразделение),0-3058B,0-3058B,"Блуза женская, серая, из футера, с декором принт  ""бусы, бантик""",2.0,19372.0,9686.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2478,Склад оптовых продаж (Основное подразделение),0-3058C,0-3058C,"Блуза женская, бежевая, из футера, с декором принт ""бусы, бантик""",1.0,9686.0,9686.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2479,Склад оптовых продаж (Основное подразделение),0-3059,0-3059,"Брюки женские, черные, из футера, с отделкой ""лампас""",6.0,31925.0,5320.83,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2480,Склад оптовых продаж (Основное подразделение),0-3059B,0-3059B,"Брюки женские, серые, из футера, с отделкой ""лампас""",2.0,12449.0,6224.5,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2481,Склад оптовых продаж (Основное подразделение),0-3059С,0-3059С,"Брюки женские, бежевые, из футера, с отделкой ""лампас""",1.0,6790.0,6790.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2482,Склад оптовых продаж (Основное подразделение),0-3060,0-3060,"Юбка женская, черная, из футера, с отделкой ""лампас""",7.0,33055.0,4722.14,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2483,Склад оптовых продаж (Основное подразделение),0-3060A,0-3060A,"Юбка женская, голубая, из футера, с отделкой ""лампас""",1.0,6258.0,6258.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2484,Склад оптовых продаж (Основное подразделение),0-3060B,0-3060B,"Юбка женская, серая, из футера, с отделкой ""лампас""",2.0,12516.0,6258.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2485,Склад оптовых продаж (Основное подразделение),0-3060C,0-3060C,"Юбка женская, бежевая, из футера, с отделкой ""лампас""",1.0,6258.0,6258.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2486,Склад оптовых продаж (Основное подразделение),0-3061,0-3061,"Пальто-халат женское, черное, из стрейч бархата, с расшивкой пайетками на манжетах",3.0,37435.14,12478.38,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2487,Склад оптовых продаж (Основное подразделение),0-3061A,0-3061A,"Пальто-халат женское, бежевое, из стрейч бархата, с пайетками на манжетах",2.0,37082.0,18541.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2488,Склад оптовых продаж (Основное подразделение),0-3061B,0-3061B,"Пальто-халат женское, синее, из стрейч бархата, с пайетками на манжетах",1.0,18541.0,18541.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2489,Склад оптовых продаж (Основное подразделение),0-3061C,0-3061C,"Пальто-халат женское, голубое, из стрейч бархата, с пайетками на манжетах",1.0,18541.0,18541.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2490,Склад оптовых продаж (Основное подразделение),0-3061D,0-3061D,"Пальто-халат бирюзовое, из стрейч бархата, с пайетками на манжетах",1.0,22241.0,22241.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2491,Склад оптовых продаж (Основное подразделение),0-3062,0-3062,"Блуза-топ женская, черная с принтом ""многоцветные капли"", из шелка",1.0,7740.0,7740.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2492,Склад оптовых продаж (Основное подразделение),0-3062A,0-3062A,"Блуза-топ женская, бежевая, из шелка, на тонких бретелях",1.0,7740.0,7740.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2493,Склад оптовых продаж (Основное подразделение),0-3062B,0-3062B,"Блуза-топ женская, черная с принтом ""синие капли"", из шелка",1.0,7740.0,7740.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2494,Склад оптовых продаж (Основное подразделение),0-3062C,0-3062C,"Блуза-топ женская,черная ,с принтом ""синие капли"", из шелка",1.0,7740.0,7740.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2495,Склад оптовых продаж (Основное подразделение),0-3062C/1,0-3062C/1,"Блуза-топ женская, голубая, с принтом ""синие капли"", из шелка",1.0,8527.0,8527.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2496,Склад оптовых продаж (Основное подразделение),0-3063,0-3063,"Брюки женские, черные, из стрейч бархата, на широкой резинке",14.0,70302.0,5021.57,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2497,Склад оптовых продаж (Основное подразделение),0-3063A,0-3063A,"Брюки женские, бежевые, из стрейч бархата, на широкой резинке",2.0,10384.0,5192.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2498,Склад оптовых продаж (Основное подразделение),0-3063B,0-3063B,"Брюки женские, синие, из стрейч бархата, на широкой резинке",2.0,10165.0,5082.5,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2499,Склад оптовых продаж (Основное подразделение),0-3063C,0-3063C,"Брюки женские, голубые, из стрейч бархата, на широкой резинке",1.0,5192.0,5192.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2500,Склад оптовых продаж (Основное подразделение),0-3064,0-3064,"Платье женское, черное, из шелка, на тонких бретелях",1.0,11796.0,11796.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2501,Склад оптовых продаж (Основное подразделение),0-3064A,0-3064A,"Платье женское, бежевое, из шелка, на тонких бретелях",3.0,32641.0,10880.33,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2502,Склад оптовых продаж (Основное подразделение),0-3064B,0-3064B,"Платье женское, синее, из шелка, на тонких бретелях",2.0,33347.0,16673.5,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2503,Склад оптовых продаж (Основное подразделение),0-3064C,0-3064C,"Платье женское, голубое, из шелка, на тонких бретелях",1.0,11796.0,11796.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2504,Склад оптовых продаж (Основное подразделение),0-3064D,0-3064D,"Платье женское, серое, из шелка, на тонких бретелях",1.0,21551.0,21551.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2505,Склад оптовых продаж (Основное подразделение),0-3064E,0-3064E,"Платье женское, фуксия, из шелка, на тонких бретелях",1.0,21551.0,21551.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2506,Склад оптовых продаж (Основное подразделение),0-3065,0-3065,"Блуза женская, серая, из искусственного крепа, с декором ""Бант""",2.0,17975.0,8987.5,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2507,Склад оптовых продаж (Основное подразделение),0-3065A,0-3065A,"Блуза женская, бежевая, из искусственного крепа, с декором ""Бант""",2.0,18954.0,9477.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2508,Склад оптовых продаж (Основное подразделение),0-3065B,0-3065B,"Блуза женская, черная, из искутвенного крепа, с декором ""Бант""",1.0,9477.0,9477.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2509,Склад оптовых продаж (Основное подразделение),0-3066,0-3066,"Брюки женские, серые, из искусственного крепа",2.0,10225.0,5112.5,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2510,Склад оптовых продаж (Основное подразделение),0-3066B,0-3066B,"Брюки женские, черные, из искусственного крепа",1.0,5659.0,5659.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
STK-2511,Склад оптовых продаж (Основное подразделение),0-3066А,0-3066А,"Брюки женские, бежевые, из искусственного крепа",2.0,11318.0,5659.0,Движение товаров с себестоимостью.xlsx,SRC-CF84AB121369,N
