sku_id,canonical_sku,article,code_1c,name,in_cost,in_sales,in_intersection,sales_revenue_rub,status
SKU-a9d9c9b76fa7078c,0-2494B,0-2494B,00-00001067,"Платье женское, белое с принтом ""серые и чёрные Y"", из батиста, с отделкой ""лампас"" на рукавах, с по",N,N,N,,CANDIDATE_MASTER
SKU-a048780fa9a8224d,0-2495,0-2495,00-00001056,"Платье женское, чёрное с принтом ""хаотичные буквы Y"", из шёлка, длинное",N,N,N,,CANDIDATE_MASTER
SKU-a726beb220f427be,0-2496,0-2496,00-00001036,"Платье женское, белое с принтом ""черные Y и девочки"", из батиста, с открытыми плечами",N,Y,N,60000.05,CANDIDATE_MASTER
SKU-719cc5e770c6a193,0-2496A,0-2496A,00-00001068,"Платье женское, чёрное с принтом ""Y"", из батиста, с длинными рукавами и открытыми плечами",N,N,N,,CANDIDATE_MASTER
SKU-d7af50fa22d85a49,0-2497,0-2497,00-00001049,"Платье женское, белое с принтом ""черные Y и девочки"", из батиста, с длинными рукавами и поясом",N,Y,N,70000.04,CANDIDATE_MASTER
SKU-d6e859751c5da7f6,0-2498,0-2498,00-00001037,"Платье женское, розовое с принтом ""пион"", из штапеля, без рукавов",N,Y,N,7000.0,CANDIDATE_MASTER
SKU-39ab8e7c93b851c5,0-2499,0-2499,00-00001057,"Платье женское, розовое с принтом ""пион"", из батиста, приталенного силуэта",N,Y,N,306037.0,CANDIDATE_MASTER
SKU-b8d4cae50cead83d,0-2500,0-2500,00-00001058,"Платье-кафтан женское, серое с большим цветком, из штапеля, рукав декорирован пайетками",N,Y,N,36800.0,CANDIDATE_MASTER
SKU-4cc4b98bd29f2265,0-2500A,0-2500A,00-00001059,"Платье-кафтан женское, розовое с принтом ""пион"", из батиста, рукав декорирован пайетками",N,Y,N,169280.0,CANDIDATE_MASTER
SKU-c0e56309b80a8fda,0-2501,0-2501,00-00001060,"Платье-кафтан женское, чёрное с 3D принтом ""белые Y"", из шёлка, с отделкой ""лампас""",N,N,N,,CANDIDATE_MASTER
SKU-b1db6074a09684c5,0-2502,0-2502,00-00001061,"Юбка женская, черная с принтом ""девочки"", из шёлка, c отделкой ""лампас""",N,Y,N,30130.0,CANDIDATE_MASTER
SKU-24d55fc1a0a93cda,0-2503,0-2503,00-00001062,"Юбка женская, черная с принтом ""девочки"", из хлопка, с лампасами ""YANINA""",N,Y,N,126546.0,CANDIDATE_MASTER
SKU-d5891eedab2311c1,0-2504,0-2504,00-00001063,"Юбка женская, серая с принтом ""пион"", из батиста",N,N,N,,CANDIDATE_MASTER
SKU-b15469f3d1b0f71e,0-2505,0-2505,00-00001149,"Платье женское, черное, из хлопка, с вышивкой ""Дерево, птица, Yanina"", с коротким рукавом",N,N,N,,CANDIDATE_MASTER
SKU-3bb077201ce7aa4e,0-2505A,0-2505A,00-00001170,"Платье женское, черное, из хлопка, с вышивкой ""Дерево, птица, Yanina"", с длинным рукавом",N,N,N,,CANDIDATE_MASTER
SKU-0dab0256d7ff0e43,0-2506,0-2506,00-00001006,"Шорты женские удлиненные, черные, из стрейч бархата",N,Y,N,3500.0,CANDIDATE_MASTER
SKU-a0793acabcb53b93,0-2507,0-2507,00-00001007,"Жакет женский, черный, из костюмной ткани ""шанель"", декорирован тесьмой",N,N,N,,CANDIDATE_MASTER
SKU-25979a51e85e5ebc,0-2508,0-2508,00-00001008,"Жакет женский, красный, из костюмной ткани ""шанель"", декорирован жемчугом по воротнику",N,N,N,,CANDIDATE_MASTER
SKU-9ba37813715b7cfc,0-2508A,0-2508A,00-00001009,"Жакет женский, светло-розовый, из костюмной ткани ""шанель"", декорирован жемчугом по воротнику",N,N,N,,CANDIDATE_MASTER
SKU-f6713ecb670f7a24,0-2509,0-2509,00-00001010,"Жакет женский, черный, из костюмной ткани ""шанель"", приталенного силуэта",N,N,N,,CANDIDATE_MASTER
SKU-426b2a57941d425d,0-2510,0-2510,00-00001011,"Юбка женская, белая, из шифона, с черной отделкой",N,N,N,,CANDIDATE_MASTER
SKU-bd35520ff4a8ec5d,0-2511A,0-2511A/1,00-00001237,"Футболка женская, черная с принтом ""Y"", из трикотажа",N,Y,N,10304.0,CANDIDATE_MASTER
SKU-6fc0fa81775db492,0-2511A,0-2511A/2,00-00001236,"Футболка женская, розовая с принтом ""Y"", из трикотажа",N,Y,N,10304.0,CANDIDATE_MASTER
SKU-fd49ea3d93cb3f7e,0-2512,0-2512,00-00001012,"Юбка женская, черная, из пайеточной ткани, длина мини",N,Y,N,18850.0,CANDIDATE_MASTER
SKU-03560fa2a5c53813,0-2513,0-2513,00-00001013,"Юбка женская, светло-розовая, из костюмной ткани ""шанель"", декорирована тесьмой",N,N,N,,CANDIDATE_MASTER
SKU-4fc4ea94ac76daa0,0-2514,0-2514,00-00001014,"Брюки женские, белые, из шифона",N,Y,N,13850.0,CANDIDATE_MASTER
SKU-61679873ecc9ace4,0-2515,0-2515,00-00001015,"Пальто женское, розовое, из костюмной ткани ""Шанель"", декорировано тесьмой по низу рукава",N,Y,N,49900.0,CANDIDATE_MASTER
SKU-a4ee97f4728af632,0-2516,0-2516,00-00001016,"Платье женское, черное, из костюмной ткани ""шанель"" и шифона, декорировано тесьмой",N,Y,N,136586.0,CANDIDATE_MASTER
SKU-0e176383388399c9,0-2517,0-2517,00-00001017,"Юбка женская, черная, из фатина, с декором принт ""белая Y""",N,Y,N,13870.0,CANDIDATE_MASTER
SKU-664f9aa4f8aac437,0-2517A,0-2517A,00-00001018,"Юбка женская, белая, из фатина, с декором принт ""черная Y""",N,N,N,,CANDIDATE_MASTER
SKU-8938c3e5c9414132,0-2518,0-2518,00-00001019,"Платье женское, розовое, из костюмной ткани ""шанель"", декорировано тесьмой и ниткой жемчуга по горло",N,Y,N,28950.0,CANDIDATE_MASTER
SKU-6ed8949c0e19d33a,0-2519,0-2519,00-00001020,"Куртка-бомбер женская, черная, из пайеточной ткани",N,Y,N,154260.0,CANDIDATE_MASTER
SKU-57fbef8bf7b0b4b5,0-2520,0-2520,00-00001078,"Блуза женская, белая с принтом ""голубые цветы"", из хлопка",N,N,N,,CANDIDATE_MASTER
SKU-87713f8ffdee3f4c,0-2523,0-2523,00-00001452,"Брюки женские, белые с принтом ""голубые цветы"", из батиста",N,Y,N,6986.0,CANDIDATE_MASTER
SKU-48a9c42da5be5580,0-2524,0-2524,00-00001451,"Рубашка женская, белая с принтом ""голубые цветы"", из батиста, с рукавом ""кимоно""",N,Y,N,12909.0,CANDIDATE_MASTER
SKU-9a6ab40e98d11adb,0-2525,0-2525,00-00001214,"Футболка женская, белая, из хлопка, с печатью синие цветы",N,N,N,,CANDIDATE_MASTER
SKU-5f1d379f04f5198a,0-2527,0-2527,00-00001209,"Шорты женские, белые с принтом ""синие цветы"", из батиста",N,N,N,,CANDIDATE_MASTER
SKU-64bb9673d429d01d,0-2531,0-2531,00-00001215,"Платье женское, белое с принтом ""синие цветы"", из батиста",N,N,N,,CANDIDATE_MASTER
SKU-1ac8691c7f3e143d,0-2532,0-2532,00-00001453,"Блуза женская, белая с принтом ""голубые цветы"", из батиста",N,N,N,,CANDIDATE_MASTER
SKU-c5ddf137669c349f,0-2533,0-2533,00-00001454,"Брюки женские, белые с принтом ""голубые цветы"", из батиста, зауженые к низу",N,N,N,,CANDIDATE_MASTER
SKU-a8c1ae636bf1f2e8,0-2535,0-2535,00-00001081,"Платье-кафтан женское, белое с принтом ""голубые цветы"", из хлопка",N,N,N,,CANDIDATE_MASTER
SKU-442554be20cc80fb,0-2536,0-2536,00-00001093,"Платье женское, белое с принтом ""голубые цветы"", из батиста",N,Y,N,20761.0,CANDIDATE_MASTER
SKU-0235db57f2f60eb9,0-2536,0-2536,00-00001131,"Блуза-топ женская, черная, из шелка, на тонких бретелях",N,Y,N,20761.0,CANDIDATE_MASTER
SKU-89c35e934845c626,0-2538,0-2538,00-00001069,"Платье-кафтан женское, белое с принтом ""голубые цветы"", из хлопка, с вышивкой",N,N,N,,CANDIDATE_MASTER
SKU-53c080236f96361e,0-2540,0-2540,00-00001678,"Блуза женская, черная с принтом ""большие синие капли"", из шелка",Y,Y,Y,330840.0,CANDIDATE_MASTER
SKU-d6ce343d59d100de,0-2540,0-2540/1,00-00001087,"Блуза женская, бежевая с принтом ""большие капли"", из шелка",Y,Y,Y,330840.0,CANDIDATE_MASTER
SKU-127390d3c41fac87,0-2540,0-2540/2,00-00001410,"Блуза женская, голубая с принтом ""большие синие капли"", из шелка",Y,Y,Y,330840.0,CANDIDATE_MASTER
SKU-e6d7baf5c9f79deb,0-2541,0-2541,00-00001677,"Брюки женские, черные с принтом ""большие синие капли"", из шелка",Y,Y,Y,203688.0,CANDIDATE_MASTER
SKU-223fb7a165120bce,0-2541,0-2541/1,00-00001086,"Брюки женские, бежевые с принтом ""большие капли"", из шелка",Y,Y,Y,203688.0,CANDIDATE_MASTER
SKU-b042e079d78de721,0-2541,0-2541/2,00-00001411,"Брюки женские, голубые с принтом ""большие синие капли"", из шелка",Y,Y,Y,203688.0,CANDIDATE_MASTER
SKU-9445018378c19a80,0-2545,0-2545,00-00001231,"Футболка женская, цвета фуксия с принтом ""грибы"", из трикотажа",N,Y,N,71340.0,CANDIDATE_MASTER
SKU-08d6db5074850d09,0-2545,0-2545/1,00-00001226,"Футболка женская, красная с принтом ""грибы"", из трикотажа",N,Y,N,71340.0,CANDIDATE_MASTER
SKU-25bb3f3bd97fe1a2,0-2545,0-2545/2,00-00001227,"Футболка женская, белая с принтом ""грибы"", из трикотажа",N,Y,N,71340.0,CANDIDATE_MASTER
SKU-a6598df73bc2fb46,0-2545,0-2545/3,00-00001228,"Футболка женская, розовая с принтом ""грибы"", из трикотажа",N,Y,N,71340.0,CANDIDATE_MASTER
SKU-e3c0e8856680c259,0-2545,0-2545/4,00-00001230,"Футболка женская, зеленая с принтом ""грибы"", из трикотажа",N,Y,N,71340.0,CANDIDATE_MASTER
SKU-a945fd4afee009d8,0-2545,0-2545/5,00-00001229,"Футболка женская, голубая с принтом ""грибы"", из трикотажа",N,Y,N,71340.0,CANDIDATE_MASTER
SKU-bcf011db85948186,0-2545A,0-2545A,00-00001232,"Футболка женская, белая с принтом ""грибы"" по горловине, из трикотажа",N,Y,N,16560.0,CANDIDATE_MASTER
SKU-8132a10154f0d8ef,0-2545A,0-2545A/1,00-00001238,"Футболка женская, черная с принтом ""грибы"" по горловине, из трикотажа",N,Y,N,16560.0,CANDIDATE_MASTER
SKU-6252efac8839202c,0-2546,0-2546/2,00-00001075,"Пальто-халат женское, розовое с принтом ""пион"", из шелка",Y,N,N,,CANDIDATE_MASTER
SKU-8dd1cfd0874fa104,0-2548,0-2548,00-00001697,"Платье-кафтан женское, серое с принтом ""цветок"" из шелка, с длинным рукавом",Y,Y,Y,150300.0,CANDIDATE_MASTER
SKU-aad813bde9f6d6bf,0-2548,0-2548/1,00-00001698,"Платье-кафтан женское, черное с принтом ""цветок"", из шелка, с длинным рукавом",Y,Y,Y,150300.0,CANDIDATE_MASTER
SKU-73d19d7d0371642d,0-2548,0-2548/2,00-00001699,"Платье-кафтан, женское, фуксия с принтом ""цветок"", с длинным рукавом",Y,Y,Y,150300.0,CANDIDATE_MASTER
